Date,EUR/USD Close,USD/JPY Close,USD/CHF Close,GBP/USD Close,USD/CAD Close,EUR/GBP Close,EUR/JPY Close,EUR/CHF Close,AUD/USD Close,GBP/JPY Close,CHF/JPY Close,GBP/CHF Close,NZD/USD Close
2014-02-12,1.3592,102.47,0.9005,1.6592,1.0997,0.8191,139.277,1.224,0.9029,170.016,113.776,1.4942,0.8312
2014-02-13,1.368,102.232,0.8938,1.6658,1.0976,0.8212,139.881,1.2227,0.8985,170.32,114.37,1.4886,0.835
2014-02-14,1.3697,101.833,0.8915,1.6746,1.0984,0.818,139.494,1.2215,0.9033,170.51,114.186,1.4933,0.8365
2014-02-17,1.3708,101.86,0.8914,1.6701,1.0956,0.8206,139.65,1.222,0.9036,170.159,114.279,1.4886,0.8366
2014-02-18,1.3757,102.336,0.8881,1.668,1.0945,0.8246,140.778,1.2218,0.9035,170.69,115.21,1.4814,0.8306
2014-02-19,1.3733,102.22,0.8879,1.6689,1.1083,0.8229,140.42,1.2196,0.8998,170.645,115.11,1.4822,0.8272
2014-02-20,1.372,102.315,0.8892,1.6654,1.1098,0.8238,140.386,1.2201,0.9014,170.394,115.041,1.4809,0.8308
2014-02-21,1.374,102.56,0.8872,1.6638,1.1122,0.8257,140.911,1.2192,0.897,170.636,115.579,1.4763,0.8281
2014-02-24,1.3734,102.465,0.8887,1.6661,1.1062,0.8242,140.721,1.2206,0.9035,170.705,115.266,1.4807,0.8329
2014-02-25,1.3742,102.09,0.887,1.6675,1.1085,0.824,140.298,1.2188,0.9013,170.22,115.081,1.4788,0.8325
2014-02-26,1.3685,102.34,0.8907,1.6664,1.1119,0.8213,140.124,1.2191,0.896,170.607,114.923,1.4841,0.8306
2014-02-27,1.3707,102.08,0.888,1.6681,1.1141,0.8216,139.92,1.2178,0.8958,170.289,114.879,1.4819,0.8363
2014-02-28,1.3806,101.773,0.879,1.6747,1.1075,0.8244,140.524,1.2136,0.8919,170.451,115.782,1.472,0.8383
2014-03-03,1.3729,101.385,0.8831,1.6654,1.108,0.8243,139.181,1.2128,0.8927,168.831,114.75,1.4712,0.8363
2014-03-04,1.3738,102.262,0.8873,1.667,1.1103,0.8241,140.508,1.2191,0.895,170.473,115.2,1.4793,0.8389
2014-03-05,1.3732,102.28,0.8874,1.672,1.1037,0.8212,140.459,1.2186,0.8985,171.017,115.23,1.4839,0.8418
2014-03-06,1.3859,103.048,0.8804,1.6735,1.0984,0.8278,142.814,1.2201,0.9091,172.467,117.031,1.4734,0.8479
2014-03-07,1.3869,103.278,0.8777,1.6722,1.1093,0.829,143.236,1.2174,0.9066,172.707,117.646,1.4676,0.846
2014-03-10,1.3869,103.24,0.8781,1.6638,1.1098,0.8335,143.186,1.218,0.9018,171.782,117.54,1.461,0.8464
2014-03-11,1.3864,102.95,0.8774,1.6621,1.1104,0.8341,142.73,1.2169,0.8972,171.11,117.286,1.459,0.8468
2014-03-12,1.3906,102.638,0.8735,1.662,1.1119,0.8366,142.71,1.2151,0.8982,170.592,117.444,1.4519,0.8461
2014-03-13,1.3859,101.628,0.8749,1.6614,1.1056,0.8341,140.839,1.2126,0.902,168.837,116.149,1.4536,0.8534
2014-03-14,1.3908,101.33,0.8726,1.6632,1.1092,0.8361,140.91,1.2136,0.9024,168.526,116.1,1.4514,0.8531
2014-03-17,1.3923,101.74,0.873,1.6631,1.1058,0.8371,141.65,1.2156,0.9086,169.19,116.51,1.4521,0.8566
2014-03-18,1.3934,101.391,0.8731,1.6591,1.1139,0.8398,141.282,1.2166,0.9127,168.21,116.109,1.4487,0.8626
2014-03-19,1.3829,102.52,0.8811,1.6529,1.1244,0.8365,141.77,1.2186,0.9031,169.456,116.32,1.4564,0.8543
2014-03-20,1.3775,102.407,0.884,1.6497,1.1242,0.8348,141.06,1.2178,0.9036,168.949,115.83,1.4584,0.8529
2014-03-21,1.3796,102.104,0.8821,1.6495,1.1212,0.8364,140.882,1.217,0.9085,168.414,115.75,1.455,0.8536
2014-03-24,1.384,102.238,0.8808,1.6502,1.1189,0.8386,141.5,1.219,0.913,168.731,116.06,1.4533,0.8544
2014-03-25,1.3824,102.276,0.8829,1.6531,1.1158,0.8362,141.387,1.2204,0.9159,169.07,115.848,1.4592,0.8572
2014-03-26,1.3793,102.048,0.884,1.659,1.1106,0.8314,140.778,1.22,0.9231,169.284,115.376,1.4672,0.8605
2014-03-27,1.3744,102.155,0.8862,1.661,1.103,0.8274,140.417,1.2181,0.9259,169.67,115.25,1.472,0.8674
2014-03-28,1.375,102.807,0.8867,1.6641,1.1062,0.8261,141.368,1.2193,0.9247,171.07,115.924,1.4756,0.865
2014-03-31,1.3781,103.214,0.8838,1.6673,1.1051,0.8264,142.253,1.2178,0.927,172.097,116.773,1.4731,0.8674
2014-04-01,1.3793,103.679,0.8832,1.6631,1.1028,0.8291,143.02,1.2183,0.9244,172.45,117.386,1.4689,0.8647
2014-04-02,1.3762,103.837,0.8865,1.6622,1.1023,0.8279,142.9,1.2205,0.9243,172.519,117.077,1.4738,0.8556
2014-04-03,1.3715,103.94,0.8912,1.6594,1.1032,0.8265,142.559,1.2223,0.9228,172.47,116.616,1.479,0.8541
2014-04-04,1.3705,103.24,0.891,1.6579,1.098,0.8267,141.518,1.2218,0.9284,171.17,115.811,1.4778,0.8589
2014-04-07,1.3743,103.15,0.8877,1.6608,1.0965,0.8274,141.762,1.2199,0.9268,171.3,116.189,1.4744,0.8608
2014-04-08,1.3794,101.694,0.8834,1.6745,1.0922,0.8237,140.274,1.2187,0.9354,170.25,115.088,1.4791,0.8668
2014-04-09,1.3851,101.974,0.8796,1.6789,1.0869,0.8249,141.253,1.2185,0.9386,171.21,115.907,1.4767,0.871
2014-04-10,1.3887,101.485,0.8763,1.6778,1.0925,0.8276,140.94,1.2169,0.9412,170.288,115.79,1.4703,0.868
2014-04-11,1.3882,101.62,0.8755,1.6737,1.0972,0.8294,141.079,1.2156,0.9397,170.091,116.04,1.4653,0.8688
2014-04-14,1.382,101.743,0.8795,1.6728,1.0963,0.826,140.621,1.2156,0.9413,170.227,115.668,1.4715,0.8675
2014-04-15,1.3813,101.804,0.8802,1.6723,1.0977,0.8259,140.63,1.2158,0.9351,170.264,115.651,1.4719,0.8641
2014-04-16,1.3813,102.28,0.882,1.6794,1.1017,0.8224,141.288,1.2184,0.9372,171.75,115.955,1.4811,0.8624
2014-04-17,1.3814,102.45,0.8828,1.6794,1.1009,0.8225,141.517,1.22,0.9326,172.03,115.995,1.4832,0.8566
2014-04-18,1.3818,102.379,0.8825,1.679,1.1012,0.823,141.469,1.2197,0.9336,171.89,115.975,1.482,0.8579
2014-04-21,1.3793,102.602,0.8844,1.6799,1.1012,0.8211,141.546,1.2205,0.9328,172.358,115.945,1.4862,0.856
2014-04-22,1.3804,102.61,0.8848,1.6823,1.1024,0.8205,141.66,1.2215,0.9366,172.624,115.91,1.4888,0.8596
2014-04-23,1.3816,102.44,0.883,1.6778,1.1032,0.8234,141.521,1.22,0.9282,171.866,115.996,1.4813,0.8585
2014-04-24,1.3827,102.311,0.8819,1.6801,1.1026,0.8229,141.464,1.2194,0.9258,171.896,115.994,1.4817,0.8567
2014-04-25,1.3832,102.165,0.8812,1.6797,1.1035,0.8234,141.326,1.2191,0.9268,171.616,115.922,1.4803,0.8578
2014-04-28,1.3848,102.54,0.8803,1.6806,1.1019,0.8239,142,1.2191,0.9257,172.322,116.47,1.4794,0.8535
2014-04-29,1.3811,102.566,0.8832,1.6829,1.0955,0.8205,141.659,1.2199,0.9273,172.618,116.094,1.4864,0.8553
2014-04-30,1.387,102.16,0.88,1.6879,1.0951,0.8216,141.69,1.2206,0.9287,172.42,116.07,1.4851,0.862
2014-05-01,1.3865,102.304,0.8793,1.6887,1.0963,0.8209,141.84,1.2191,0.9271,172.756,116.324,1.485,0.8627
2014-05-02,1.387,102.232,0.8781,1.6872,1.0981,0.822,141.803,1.2181,0.9267,172.48,116.391,1.4816,0.8662
2014-05-05,1.3876,102.1,0.8776,1.6866,1.0953,0.8226,141.698,1.2178,0.9272,172.21,116.349,1.4802,0.8677
2014-05-06,1.3928,101.639,0.874,1.698,1.0877,0.8202,141.561,1.2174,0.9356,172.56,116.261,1.4843,0.8752
2014-05-07,1.3912,101.825,0.8757,1.6955,1.0893,0.8206,141.67,1.219,0.9333,172.643,116.216,1.4852,0.8669
2014-05-08,1.3852,101.546,0.8791,1.6939,1.0823,0.8176,140.667,1.2181,0.9379,172.014,115.454,1.4897,0.8645
2014-05-09,1.3754,101.81,0.8865,1.6849,1.0898,0.8162,140.02,1.2194,0.9357,171.534,114.822,1.4938,0.8611
2014-05-12,1.3757,102.168,0.8877,1.6867,1.0894,0.8155,140.55,1.2213,0.9364,172.337,115.073,1.4974,0.8622
2014-05-13,1.3701,102.271,0.8903,1.6825,1.0907,0.8142,140.108,1.2198,0.9356,172.05,114.86,1.4977,0.8631
2014-05-14,1.371,101.772,0.8897,1.6768,1.0877,0.8176,139.53,1.2197,0.9376,170.655,114.383,1.4919,0.8664
2014-05-15,1.371,101.54,0.8904,1.6793,1.0874,0.8163,139.204,1.2207,0.9356,170.514,114.028,1.4954,0.864
2014-05-16,1.37,101.53,0.8915,1.682,1.0858,0.8144,139.1,1.2218,0.9366,170.775,113.83,1.4996,0.8636
2014-05-19,1.3709,101.389,0.892,1.6821,1.0868,0.8149,138.996,1.2229,0.9329,170.56,113.655,1.5003,0.8622
2014-05-20,1.3698,101.32,0.892,1.684,1.0895,0.8132,138.8,1.222,0.9254,170.66,113.572,1.502,0.8576
2014-05-21,1.3685,101.406,0.8933,1.6902,1.0915,0.8096,138.788,1.2226,0.9237,171.392,113.507,1.5098,0.8563
2014-05-22,1.3654,101.787,0.8944,1.6864,1.0894,0.8096,138.995,1.2212,0.9221,171.665,113.8,1.5084,0.8561
2014-05-23,1.363,101.977,0.8954,1.6828,1.087,0.8099,139.004,1.2205,0.9235,171.6,113.879,1.5068,0.8542
2014-05-26,1.3645,101.922,0.8946,1.6844,1.0853,0.81,139.063,1.2207,0.9243,171.643,113.899,1.5069,0.8553
2014-05-27,1.3636,101.97,0.8966,1.6807,1.0859,0.8113,139.056,1.2227,0.9259,171.399,113.718,1.5069,0.8546
2014-05-28,1.3594,101.84,0.898,1.6711,1.0875,0.8134,138.463,1.2208,0.9231,170.206,113.388,1.5007,0.8493
2014-05-29,1.3602,101.7,0.8978,1.6713,1.0839,0.8136,138.38,1.2212,0.9293,170.053,113.31,1.5007,0.8466
2014-05-30,1.3631,101.802,0.8953,1.6761,1.0842,0.8132,138.757,1.2203,0.9303,170.636,113.696,1.5007,0.849
2014-06-02,1.3597,102.427,0.8986,1.6744,1.0899,0.8119,139.272,1.2218,0.9249,171.51,113.973,1.5048,0.8452
2014-06-03,1.3625,102.527,0.8964,1.6746,1.0908,0.8136,139.694,1.2215,0.9256,171.671,114.35,1.5013,0.8424
2014-06-04,1.3599,102.713,0.897,1.6741,1.0934,0.8123,139.67,1.22,0.9277,171.954,114.47,1.5018,0.8413
2014-06-05,1.3653,102.472,0.8919,1.6811,1.0928,0.8121,139.908,1.2177,0.9334,172.275,114.87,1.4994,0.8496
2014-06-06,1.3644,102.49,0.8934,1.6806,1.0927,0.8117,139.902,1.2189,0.9333,172.33,114.77,1.5014,0.8495
2014-06-09,1.3587,102.517,0.8973,1.6793,1.0907,0.8092,139.31,1.2193,0.9351,172.172,114.242,1.5068,0.8486
2014-06-10,1.3545,102.327,0.8989,1.6756,1.0905,0.8083,138.621,1.218,0.9372,171.469,113.799,1.5066,0.8523
2014-06-11,1.3529,101.97,0.8997,1.6793,1.0868,0.8054,138.028,1.2173,0.9382,171.322,113.36,1.511,0.8554
2014-06-12,1.3564,101.623,0.8976,1.6832,1.0853,0.8058,137.836,1.2175,0.9422,171.04,113.205,1.511,0.8683
2014-06-13,1.3538,101.99,0.9002,1.6968,1.0856,0.7977,138.094,1.2187,0.9401,173.096,113.297,1.5275,0.8668
2014-06-16,1.357,101.842,0.8971,1.6981,1.0839,0.7991,138.2,1.2178,0.94,172.943,113.481,1.5238,0.8677
2014-06-17,1.3543,102.162,0.8996,1.6957,1.0864,0.7985,138.357,1.2183,0.9336,173.215,113.555,1.5254,0.865
2014-06-18,1.358,101.947,0.8964,1.6988,1.0846,0.7994,138.457,1.2179,0.9396,173.07,113.676,1.5234,0.8722
2014-06-19,1.3602,101.95,0.8944,1.7035,1.0823,0.7983,138.679,1.2165,0.9397,173.679,113.972,1.5235,0.871
2014-06-20,1.3595,102.101,0.8954,1.7013,1.075,0.7991,138.815,1.2175,0.9385,173.711,114.021,1.5234,0.8697
2014-06-23,1.3603,101.9,0.8939,1.7025,1.0725,0.799,138.62,1.2162,0.9418,173.471,113.97,1.522,0.8712
2014-06-24,1.3601,101.922,0.8941,1.6978,1.0744,0.801,138.631,1.2162,0.9372,173.06,113.983,1.5179,0.8677
2014-06-25,1.363,101.855,0.8928,1.6979,1.0721,0.8027,138.828,1.2168,0.9399,172.942,114.081,1.5158,0.8732
2014-06-26,1.3607,101.691,0.8937,1.7022,1.0691,0.7994,138.372,1.2161,0.9413,173.097,113.774,1.5213,0.8773
2014-06-27,1.3646,101.39,0.891,1.7031,1.0664,0.8009,138.362,1.2159,0.9424,172.692,113.791,1.5175,0.8778
2014-06-30,1.3693,101.318,0.8867,1.7114,1.0667,0.8001,138.727,1.2143,0.9429,173.394,114.24,1.5177,0.8754
2014-07-01,1.3677,101.536,0.8875,1.7152,1.0634,0.7974,138.872,1.214,0.9495,174.161,114.395,1.5224,0.8778
2014-07-02,1.3655,101.808,0.8891,1.7165,1.0668,0.7954,139.017,1.2141,0.9436,174.755,114.491,1.5263,0.877
2014-07-03,1.3603,102.201,0.8939,1.7147,1.0624,0.7932,139.033,1.216,0.9357,175.24,114.333,1.5328,0.8756
2014-07-04,1.3594,102.07,0.8944,1.7149,1.0636,0.7927,138.768,1.2159,0.9354,175.052,114.114,1.5338,0.8733
2014-07-07,1.3607,101.848,0.8932,1.7128,1.0679,0.7944,138.586,1.2154,0.9372,174.446,114.003,1.5299,0.8758
2014-07-08,1.3612,101.52,0.8929,1.7131,1.0681,0.7945,138.18,1.2154,0.9401,173.91,113.68,1.5296,0.8788
2014-07-09,1.3644,101.591,0.8908,1.7152,1.0654,0.7953,138.603,1.2153,0.9415,174.259,114.029,1.528,0.8822
2014-07-10,1.3603,101.293,0.8921,1.7136,1.0646,0.7938,137.781,1.2141,0.9395,173.578,113.469,1.5294,0.8821
2014-07-11,1.3608,101.328,0.8922,1.7115,1.0734,0.795,137.88,1.2141,0.9389,173.42,113.563,1.5271,0.8811
2014-07-14,1.3619,101.565,0.8919,1.708,1.0714,0.7973,138.317,1.2147,0.9395,173.45,113.864,1.5233,0.8803
2014-07-15,1.3567,101.686,0.8959,1.7144,1.0762,0.7912,137.952,1.2155,0.937,174.318,113.491,1.5359,0.8766
2014-07-16,1.3523,101.72,0.8985,1.7135,1.0748,0.7892,137.56,1.2152,0.9363,174.299,113.193,1.5397,0.8708
2014-07-17,1.3528,101.241,0.8973,1.7109,1.0751,0.7906,136.961,1.2139,0.9371,173.219,112.816,1.5351,0.8688
2014-07-18,1.3526,101.353,0.8982,1.7085,1.0737,0.7916,137.088,1.2149,0.9393,173.162,112.81,1.5345,0.8688
2014-07-21,1.3521,101.387,0.8981,1.7075,1.0733,0.7918,137.088,1.2144,0.9377,173.125,112.87,1.5335,0.869
2014-07-22,1.3468,101.456,0.9021,1.7061,1.0735,0.7894,136.634,1.2151,0.9392,173.108,112.43,1.5394,0.8662
2014-07-23,1.346,101.528,0.9024,1.7032,1.0727,0.7902,136.647,1.2147,0.9454,172.91,112.499,1.5371,0.8687
2014-07-24,1.3463,101.814,0.9025,1.6985,1.0746,0.7926,137.071,1.2151,0.9416,172.93,112.8,1.533,0.8574
2014-07-25,1.3432,101.826,0.9046,1.6977,1.0815,0.7911,136.769,1.2147,0.9396,172.874,112.552,1.5355,0.8553
2014-07-28,1.3433,101.87,0.9044,1.6983,1.0802,0.7909,136.843,1.2149,0.9408,173.009,112.63,1.5359,0.8546
2014-07-29,1.341,102.101,0.9067,1.6944,1.0853,0.7914,136.92,1.216,0.9382,173.004,112.588,1.5364,0.8498
2014-07-30,1.3393,102.85,0.9088,1.6909,1.0897,0.792,137.75,1.2172,0.9328,173.915,113.16,1.5366,0.8486
2014-07-31,1.3388,102.85,0.9087,1.6883,1.09,0.793,137.7,1.2167,0.9293,173.643,113.16,1.5342,0.8493
2014-08-01,1.3423,102.584,0.9061,1.6823,1.0925,0.7979,137.712,1.2163,0.931,172.586,113.215,1.5244,0.8503
2014-08-04,1.342,102.559,0.9067,1.6858,1.0906,0.796,137.638,1.2166,0.9335,172.901,113.1,1.5285,0.8525
2014-08-05,1.3375,102.593,0.909,1.6877,1.096,0.7924,137.23,1.2162,0.9305,173.162,112.82,1.5348,0.8469
2014-08-06,1.3379,102.047,0.9076,1.6852,1.0916,0.7939,136.529,1.2143,0.9354,171.957,112.424,1.5295,0.8475
2014-08-07,1.3364,102.009,0.9084,1.6835,1.0922,0.7938,136.343,1.2142,0.9275,171.738,112.279,1.5294,0.8478
2014-08-08,1.3412,102.061,0.9053,1.6777,1.0971,0.7994,136.891,1.2142,0.9276,171.24,112.735,1.5189,0.8463
2014-08-11,1.3384,102.218,0.9065,1.6788,1.0927,0.7972,136.809,1.2132,0.9262,171.606,112.749,1.5219,0.8457
2014-08-12,1.3367,102.226,0.9077,1.6811,1.0922,0.7951,136.651,1.2132,0.9275,171.862,112.621,1.5259,0.8434
2014-08-13,1.3368,102.456,0.907,1.6688,1.0924,0.801,136.964,1.2129,0.9303,170.98,112.922,1.5138,0.8458
2014-08-14,1.3369,102.436,0.9062,1.6688,1.0906,0.801,136.949,1.2115,0.9316,170.93,113.03,1.5124,0.8491
2014-08-15,1.3392,102.342,0.9029,1.6694,1.0892,0.8022,137.057,1.2093,0.9322,170.849,113.338,1.5073,0.8485
2014-08-18,1.3361,102.54,0.9064,1.6728,1.0887,0.7987,137.007,1.2111,0.9323,171.526,113.115,1.5163,0.8472
2014-08-19,1.3321,102.89,0.9089,1.6619,1.0942,0.8015,137.064,1.2107,0.9304,170.994,113.2,1.5105,0.8422
2014-08-20,1.3263,103.716,0.9131,1.6601,1.0968,0.7989,137.55,1.2112,0.9294,172.185,113.56,1.5161,0.8379
2014-08-21,1.328,103.81,0.9113,1.6581,1.0945,0.8009,137.866,1.2103,0.93,172.138,113.906,1.5112,0.8403
2014-08-22,1.3244,103.941,0.9136,1.6573,1.0944,0.7991,137.661,1.21,0.9312,172.258,113.763,1.5141,0.8399
2014-08-25,1.3194,103.982,0.9151,1.658,1.0982,0.7957,137.199,1.2075,0.9296,172.409,113.62,1.5174,0.8347
2014-08-26,1.3176,104.08,0.9171,1.6547,1.095,0.7962,137.136,1.2084,0.9306,172.227,113.485,1.5176,0.8324
2014-08-27,1.3197,103.86,0.9146,1.6577,1.0846,0.796,137.066,1.2069,0.9338,172.178,113.54,1.516,0.8377
2014-08-28,1.3184,103.661,0.9147,1.6589,1.0848,0.7948,136.673,1.2061,0.9354,171.95,113.311,1.5175,0.8382
2014-08-29,1.3139,104.037,0.9181,1.6601,1.0871,0.7914,136.698,1.2062,0.9337,172.716,113.32,1.524,0.8364
2014-09-01,1.3136,104.252,0.9189,1.6618,1.0865,0.7903,136.945,1.2071,0.9343,173.255,113.43,1.5272,0.8385
2014-09-02,1.3133,105.06,0.9186,1.6475,1.0929,0.7971,137.99,1.2067,0.9277,173.148,114.373,1.5138,0.8313
2014-09-03,1.3145,104.818,0.9178,1.6455,1.0886,0.7988,137.791,1.2066,0.9344,172.481,114.195,1.5103,0.8322
2014-09-04,1.2945,105.119,0.9317,1.6342,1.0873,0.7921,136.05,1.2062,0.9349,171.784,112.815,1.5227,0.8305
2014-09-05,1.2952,105.07,0.9312,1.6328,1.0882,0.7931,136.081,1.206,0.9376,171.54,112.823,1.5204,0.8327
2014-09-08,1.2899,105.99,0.935,1.611,1.0971,0.8007,136.73,1.2061,0.9285,170.758,113.358,1.5063,0.8278
2014-09-09,1.2943,106.201,0.9324,1.6107,1.0983,0.8035,137.462,1.2069,0.9205,171.068,113.889,1.5018,0.8238
2014-09-10,1.2908,106.8,0.9375,1.6194,1.0943,0.7969,137.898,1.21,0.9159,173.01,113.942,1.5181,0.8232
2014-09-11,1.2917,107.09,0.9361,1.622,1.1049,0.7963,138.341,1.2092,0.9091,173.704,114.396,1.5184,0.8171
2014-09-12,1.2949,107.314,0.9339,1.6258,1.1089,0.7965,138.967,1.2093,0.9047,174.474,114.903,1.5184,0.8147
2014-09-15,1.2939,107.174,0.9353,1.6231,1.105,0.797,138.67,1.2102,0.9031,173.958,114.575,1.5182,0.8174
2014-09-16,1.2962,107.16,0.9326,1.6275,1.0972,0.7963,138.901,1.2088,0.9092,174.409,114.903,1.5178,0.8198
2014-09-17,1.2879,108.313,0.9405,1.6263,1.0999,0.7918,139.502,1.2113,0.8971,176.168,115.157,1.5297,0.8095
2014-09-18,1.2918,108.751,0.9339,1.6375,1.0947,0.7888,140.501,1.2068,0.8983,178.089,116.415,1.5295,0.8145
2014-09-19,1.2836,108.958,0.9404,1.631,1.0949,0.787,139.861,1.2071,0.8933,177.706,115.857,1.5334,0.8133
2014-09-22,1.2844,108.792,0.9403,1.6358,1.1034,0.7851,139.735,1.2077,0.8878,177.964,115.692,1.5381,0.8128
2014-09-23,1.2857,108.887,0.939,1.6401,1.1068,0.7839,140,1.2074,0.8846,178.571,115.941,1.5401,0.807
2014-09-24,1.2786,108.987,0.9449,1.6342,1.106,0.7823,139.353,1.2081,0.8879,178.112,115.342,1.5441,0.8074
2014-09-25,1.2749,108.65,0.9467,1.6316,1.1096,0.7813,138.529,1.207,0.8786,177.284,114.755,1.5446,0.7926
2014-09-26,1.2681,109.303,0.9514,1.6246,1.1157,0.7806,138.611,1.2066,0.8766,177.573,114.88,1.5456,0.7867
2014-09-29,1.269,109.45,0.951,1.6247,1.1149,0.781,138.9,1.2068,0.8724,177.84,115.07,1.5452,0.7769
2014-09-30,1.2629,109.685,0.9548,1.6208,1.1207,0.7791,138.513,1.2058,0.8747,177.781,114.869,1.5476,0.7797
2014-10-01,1.2615,109.06,0.9566,1.6182,1.1169,0.7795,137.58,1.2067,0.8734,176.48,114.01,1.548,0.7805
2014-10-02,1.2669,108.39,0.9539,1.6141,1.1157,0.7848,137.3,1.2086,0.8805,174.95,113.6,1.5399,0.7898
2014-10-03,1.251,109.739,0.9676,1.5975,1.1257,0.7831,137.285,1.2105,0.8673,175.309,113.406,1.5457,0.7768
2014-10-06,1.2645,108.823,0.9589,1.6078,1.1129,0.7865,137.62,1.2127,0.876,174.95,113.476,1.5419,0.7843
2014-10-07,1.2678,107.951,0.9561,1.6104,1.1165,0.7872,136.856,1.2121,0.8817,173.858,112.903,1.5398,0.784
2014-10-08,1.2721,108.273,0.9532,1.6153,1.1113,0.7876,137.745,1.2126,0.883,174.87,113.585,1.5396,0.7886
2014-10-09,1.2681,107.944,0.9547,1.6112,1.1163,0.787,136.891,1.2106,0.8771,173.928,113.059,1.5383,0.785
2014-10-10,1.2613,107.761,0.9586,1.6051,1.1211,0.7857,135.918,1.209,0.8694,172.94,112.411,1.5386,0.7812
2014-10-13,1.2693,107.098,0.9523,1.6071,1.1197,0.7896,135.948,1.2087,0.877,172.14,112.464,1.5305,0.7896
2014-10-14,1.2657,107.001,0.9537,1.5908,1.1303,0.7956,135.436,1.2071,0.8706,170.208,112.191,1.5172,0.7833
2014-10-15,1.2802,106.12,0.9424,1.5962,1.1265,0.802,135.852,1.2065,0.8811,169.372,112.595,1.5042,0.7983
2014-10-16,1.2796,106.398,0.9434,1.6077,1.1253,0.7959,136.153,1.2073,0.876,171.072,112.768,1.5168,0.794
2014-10-17,1.2761,106.872,0.9461,1.6095,1.1275,0.7928,136.374,1.2074,0.8764,171.995,112.947,1.5228,0.7926
2014-10-20,1.2808,106.8,0.9422,1.6175,1.128,0.7918,136.79,1.2067,0.88,172.753,113.35,1.5239,0.7978
2014-10-21,1.2722,106.9,0.9485,1.6116,1.1226,0.7893,136,1.2068,0.8777,172.29,112.68,1.5288,0.7953
2014-10-22,1.2642,107.165,0.9537,1.6051,1.1241,0.7876,135.491,1.2059,0.8776,172.015,112.358,1.5309,0.7926
2014-10-23,1.265,108.175,0.9537,1.6022,1.123,0.7894,136.844,1.2064,0.8754,173.311,113.418,1.5281,0.781
2014-10-24,1.2668,108.09,0.9516,1.6084,1.1231,0.7875,136.93,1.2061,0.8801,173.85,113.52,1.5312,0.7856
2014-10-27,1.2706,107.74,0.9488,1.6126,1.1238,0.7879,136.886,1.2056,0.8803,173.728,113.541,1.53,0.7893
2014-10-28,1.2736,108.135,0.9469,1.6136,1.1172,0.7893,137.721,1.2061,0.886,174.485,114.181,1.5279,0.7926
2014-10-29,1.2644,108.843,0.9538,1.6008,1.12,0.7898,137.618,1.206,0.8791,174.237,114.109,1.5269,0.7834
2014-10-30,1.2613,109.228,0.9556,1.6006,1.1183,0.788,137.77,1.2055,0.8832,174.83,114.279,1.5297,0.7841
2014-10-31,1.253,112.258,0.9623,1.5995,1.1272,0.7833,140.667,1.2058,0.8801,179.57,116.652,1.5393,0.7796
2014-11-03,1.2489,113.791,0.965,1.5982,1.1361,0.7813,142.129,1.2052,0.8687,181.87,117.91,1.5424,0.7719
2014-11-04,1.2549,113.602,0.9599,1.5997,1.1399,0.7844,142.558,1.2046,0.8738,181.726,118.331,1.5356,0.7781
2014-11-05,1.248,114.718,0.9643,1.5972,1.1395,0.7813,143.159,1.2035,0.8591,183.235,118.945,1.5403,0.7737
2014-11-06,1.2378,115.13,0.9726,1.5837,1.1423,0.7816,142.52,1.2041,0.8565,182.326,118.35,1.5404,0.7691
2014-11-07,1.2453,114.585,0.9662,1.5876,1.1331,0.7843,142.706,1.2033,0.8635,181.932,118.587,1.5339,0.7749
2014-11-10,1.242,114.879,0.9681,1.5846,1.1375,0.7838,142.7,1.2025,0.8613,182.051,118.651,1.534,0.7742
2014-11-11,1.2479,115.381,0.9642,1.592,1.1326,0.7837,143.985,1.2033,0.87,183.692,119.651,1.5351,0.7794
2014-11-12,1.2431,115.572,0.967,1.5785,1.131,0.7874,143.673,1.2021,0.8715,182.438,119.505,1.5265,0.7873
2014-11-13,1.2482,115.679,0.9628,1.5715,1.1368,0.7942,144.401,1.202,0.8717,181.81,120.138,1.5132,0.7889
2014-11-14,1.2525,116.31,0.959,1.5672,1.1278,0.7992,145.676,1.2013,0.8755,182.288,121.26,1.503,0.7911
2014-11-17,1.2452,116.432,0.9648,1.5641,1.1301,0.796,144.975,1.2014,0.8711,182.11,120.669,1.509,0.7917
2014-11-18,1.2534,116.913,0.9583,1.5634,1.1301,0.8017,146.535,1.2012,0.8728,182.782,121.984,1.498,0.793
2014-11-19,1.2538,117.98,0.9582,1.567,1.1349,0.8001,147.93,1.2014,0.8615,184.887,123.121,1.5016,0.7856
2014-11-20,1.2545,118.016,0.9579,1.5695,1.1305,0.7992,148.053,1.2018,0.8628,185.216,123.187,1.5034,0.7873
2014-11-21,1.2387,117.77,0.9699,1.5649,1.1238,0.7916,145.881,1.2016,0.8662,184.269,121.395,1.5179,0.7879
2014-11-24,1.2439,118.262,0.9666,1.5707,1.1294,0.7919,147.106,1.2024,0.8614,185.752,122.341,1.5182,0.7862
2014-11-25,1.2477,117.93,0.9637,1.5711,1.1259,0.7941,147.145,1.2025,0.8531,185.293,122.358,1.5141,0.7813
2014-11-26,1.2508,117.728,0.9611,1.5798,1.1234,0.7917,147.258,1.2022,0.8551,185.99,122.477,1.5184,0.788
